2016-03-27-12-32-01pm,1459053121335,1009.21533,33.644073,3
2016-03-27-12-32-02pm,1459053122361,1009.32526,32.727203,3
2016-03-27-12-32-03pm,1459053123366,1009.2453,33.3957,3
2016-03-27-12-32-04pm,1459053124372,1009.3552,32.47619,3
2016-03-27-12-32-05pm,1459053125382,1009.2453,33.3957,3
2016-03-27-12-32-06pm,1459053126391,1009.2453,33.3957,3
2016-03-27-12-32-07pm,1459053127395,1009.17535,33.97964,3
2016-03-27-12-32-08pm,1459053128408,1009.17535,33.97964,3
2016-03-27-12-32-09pm,1459053129417,1009.27527,33.144684,3
2016-03-27-12-32-10pm,1459053130419,1009.32526,32.727203,3
2016-03-27-12-32-11pm,1459053131424,1009.2953,32.97558,3
2016-03-27-12-32-12pm,1459053132437,1009.27527,33.144684,3
2016-03-27-12-32-13pm,1459053133439,1009.2453,33.3957,3
2016-03-27-12-32-14pm,1459053134446,1009.27527,33.144684,3
2016-03-27-12-32-15pm,1459053135458,1009.2953,32.97558,3
2016-03-27-12-32-16pm,1459053136461,1009.2453,33.3957,3
2016-03-27-12-32-17pm,1459053137468,1009.21533,33.644073,3
2016-03-27-12-32-18pm,1459053138477,1009.27527,33.144684,3
2016-03-27-12-32-19pm,1459053139481,1009.1853,33.89509,3
2016-03-27-12-32-20pm,1459053140491,1009.2453,33.3957,3
2016-03-27-12-32-21pm,1459053141498,1009.21533,33.644073,3
2016-03-27-12-32-22pm,1459053142503,1009.27527,33.144684,3
2016-03-27-12-32-23pm,1459053143511,1009.21533,33.644073,3
2016-03-27-12-32-24pm,1459053144519,1009.2953,32.97558,3
2016-03-27-12-32-25pm,1459053145524,1009.21533,33.644073,3
2016-03-27-12-32-26pm,1459053146534,1009.2453,33.3957,3
2016-03-27-12-32-27pm,1459053147540,1009.21533,33.644073,3
2016-03-27-12-32-28pm,1459053148548,1009.2453,33.3957,3
2016-03-27-12-32-29pm,1459053149562,1009.27527,33.144684,3
2016-03-27-12-32-30pm,1459053150602,1009.3053,32.89367,3
2016-03-27-12-32-31pm,1459053151653,1009.2453,33.3957,3
2016-03-27-12-32-32pm,1459053152697,1009.21533,33.644073,3
2016-03-27-12-32-33pm,1459053153697,1009.21533,33.644073,3
2016-03-27-12-32-34pm,1459053154761,1009.21533,33.644073,3
2016-03-27-12-32-35pm,1459053155769,1009.21533,33.644073,3
2016-03-27-12-32-36pm,1459053156774,1009.27527,33.144684,3
2016-03-27-12-32-37pm,1459053157781,1009.27527,33.144684,3
2016-03-27-12-32-38pm,1459053158787,1009.15533,34.146107,3
2016-03-27-12-32-39pm,1459053159804,1009.2453,33.3957,3
2016-03-27-12-32-40pm,1459053160809,1009.27527,33.144684,3
2016-03-27-12-32-41pm,1459053161811,1009.2853,33.06013,3
2016-03-27-12-32-42pm,1459053162819,1009.2853,33.06013,3
2016-03-27-12-32-43pm,1459053163825,1009.2453,33.3957,3
2016-03-27-12-32-44pm,1459053164845,1009.2453,33.3957,3
2016-03-27-12-32-45pm,1459053165864,1009.3053,32.89367,3
2016-03-27-12-32-46pm,1459053166894,1009.3053,32.89367,3
2016-03-27-12-32-47pm,1459053167926,1009.36523,32.391636,3
2016-03-27-12-32-48pm,1459053168989,1009.1853,33.89509,3
2016-03-27-12-32-50pm,1459053170012,1009.1853,33.89509,3
2016-03-27-12-32-51pm,1459053171042,1009.15533,34.146107,3
2016-03-27-12-32-52pm,1459053172060,1009.21533,33.644073,3
2016-03-27-12-32-53pm,1459053173063,1009.21533,33.644073,3
2016-03-27-12-32-54pm,1459053174074,1009.15533,34.146107,3
2016-03-27-12-32-55pm,1459053175076,1009.21533,33.644073,3
2016-03-27-12-32-56pm,1459053176096,1009.27527,33.144684,3
2016-03-27-12-32-57pm,1459053177139,1009.21533,33.644073,3
